date,Stock,Volume,overall_sentiment_score,Log Return,Market Cap Encoded,Rolling Volatility
2023-03-13,AGYS,845017.0,0.279426,-0.0371313940333625,0,0.05963537172053102
2023-03-13,RMBS,6884254.0,0.198274,-0.0058810393435064,0,0.0590290640563871
2023-03-13,RMBS,6884254.0,0.24092,-0.0058810393435064,0,0.05838397943683555
2023-03-13,RMBS,6884254.0,0.275261,-0.0058810393435064,0,0.05863372583341061
2023-03-13,COHU,1696011.0,0.238753,0.0192600555465591,0,0.05661176027190915
2023-03-20,PUBM,1496752.0,0.375251,-0.0138435726310825,0,0.0565172535601568
2023-03-20,SMTC,6251917.0,0.2187215,0.2768531453067969,0,0.10669375720945272
2023-03-20,SMTC,6251917.0,0.457767,0.2768531453067969,0,0.13361524438761524
2023-03-20,SMTC,6251917.0,0.2681145,0.2768531453067969,0,0.1460932847877408
2023-03-20,RMBS,4654223.0,0.134942,-0.1450235167477595,0,0.15367631074946975
2023-03-20,RMBS,4654223.0,0.226953,-0.1450235167477595,0,0.1649122332024891
2023-03-27,PUBM,1712356.0,0.209282,-0.0043321367391346,0,0.1648516808708026
2023-03-27,PUBM,1712356.0,-0.142464,-0.0043321367391346,0,0.16479094452884374
2023-03-27,PUBM,1712356.0,0.178934,-0.0043321367391346,0,0.16473002397307748
2023-03-27,SMTC,18079117.0,0.1780645,0.1204792936415798,0,0.16551434996753883
2023-03-27,SMTC,18079117.0,0.130213,0.1204792936415798,0,0.163991238825999
2023-03-27,SMTC,18079117.0,0.0190685,0.1204792936415798,0,0.14962706293655206
2023-03-27,SMTC,18079117.0,0.0081024999999999,0.1204792936415798,0,0.1316814123946482
2023-03-27,SMTC,18079117.0,0.27206,0.1204792936415798,0,0.10838973952075608
2023-03-27,RMBS,9281757.0,0.1853546666666666,0.0534929725181132,0,0.08928015609648507
2023-03-27,RMBS,9281757.0,0.1364064999999999,0.0534929725181132,0,0.05760039824760441
2023-03-27,RMBS,9281757.0,0.160392,0.0534929725181132,0,0.051977441620307
2023-04-03,INOD,731176.0,0.311623,-0.0373033605299688,0,0.05826415493111933
2023-04-03,AMPL,2146609.0,0.231682,0.0311713549029394,0,0.054014334562234055
2023-04-03,AMPL,2146609.0,0.216869,0.0311713549029394,0,0.0531594830136872
2023-04-03,PUBM,1360074.0,0.191476,-0.026307951636001,0,0.05681331637964065
2023-04-03,INSG,3939316.0,0.177767,-0.1347149025266229,0,0.07655317166814354
2023-04-03,SMTC,12326079.0,0.145232,-0.011614532420693,0,0.06962695759073441
2023-04-03,SMTC,12326079.0,0.301204,-0.011614532420693,0,0.05871701382367843
2023-04-03,RMBS,4004906.0,-0.060288,-0.0298045375858164,0,0.05615776484198577
2023-04-03,RMBS,4004906.0,0.213069,-0.0298045375858164,0,0.0520145465632523
2023-04-10,PUBM,1669693.0,0.009825,0.012001555984763,0,0.04724411638632989
2023-04-10,PUBM,1669693.0,0.216846,0.012001555984763,0,0.047885172144301213
2023-04-10,PUBM,1669693.0,0.164378,0.012001555984763,0,0.04615028159998764
2023-04-10,INSG,3806303.0,0.092739,-0.0076371228078942,0,0.043119116610782146
2023-04-10,SMTC,12689881.0,0.284012,0.0448717541771754,0,0.04786066230754465
2023-04-10,RMBS,5197120.0,0.162763,0.0152982049549838,0,0.0230485344280737
2023-04-10,RMBS,5197120.0,0.153903,0.0152982049549838,0,0.02303896584048111
2023-04-10,RMBS,5197120.0,0.158662,0.0152982049549838,0,0.022677246319775836
2023-04-17,PUBM,1437974.0,0.2712969999999999,0.0302834965872523,0,0.01994629988911567
2023-04-17,PUBM,1437974.0,0.1898285,0.0302834965872523,0,0.014185109371022327
2023-04-17,PUBM,1437974.0,0.109042,0.0302834965872523,0,0.014504901746809434
2023-04-17,AGYS,613155.0,0.1710495,0.082012142688549,0,0.02406739722054067
2023-04-17,AGYS,613155.0,0.2582605,0.082012142688549,0,0.028968348511205916
2023-04-17,RMBS,4788439.0,0.24142,0.1060368768604789,0,0.032933179699349
2023-04-17,RMBS,4788439.0,0.28592,0.1060368768604789,0,0.03814036695042425
2023-04-24,PUBM,1839392.0,0.2026,0.1171426843560864,0,0.04095700095826688
2023-04-24,PUBM,1839392.0,0.198305,0.1171426843560864,0,0.04086280402899043
2023-04-24,PUBM,1839392.0,0.1552515,0.1171426843560864,0,0.037836041917219884
2023-04-24,PUBM,1839392.0,0.2324574999999999,0.1171426843560864,0,0.03450967023121776
2023-04-24,INSG,1416882.0,-0.123436,-0.3909640174173645,0,0.15676406387868727
2023-04-24,SMTC,6675374.0,-0.015184,0.0424480807187728,0,0.15665503290964264
2023-04-24,SMTC,6675374.0,-0.0579875,0.0424480807187728,0,0.1562449909852866
2023-04-24,RMBS,6671877.0,-0.004888,-0.0861652816688271,0,0.16087958209386802
2023-04-24,RMBS,6671877.0,-0.11828,-0.0861652816688271,0,0.16210877208630745
2023-04-24,RMBS,6671877.0,0.151269,-0.0861652816688271,0,0.16079596402169746
2023-05-01,AMPL,1905868.0,0.156465,0.1555810905989736,0,0.16457735697616516
2023-05-01,PUBM,3602313.0,0.156442,-0.2279058560697534,0,0.1719535970582756
2023-05-01,PUBM,3602313.0,0.1688575,-0.2279058560697534,0,0.17147777790259167
2023-05-01,PUBM,3602313.0,0.271619,-0.2279058560697534,0,0.1630811845328957
2023-05-01,INSG,21751794.0,0.119086,-0.0334782411186256,0,0.1303723431590484
2023-05-01,INSG,21751794.0,-0.031588,-0.0334782411186256,0,0.12496691923077013
2023-05-01,RMBS,7969968.0,0.1349453333333333,-0.0259383478738891,0,0.11919156506718592
2023-05-01,RMBS,7969968.0,0.0532795,-0.0259383478738891,0,0.12080264950095275
2023-05-01,COHU,861161.0,0.20917,-0.0014499060101283,0,0.12341482140324464
2023-05-01,COHU,861161.0,0.157269,-0.0014499060101283,0,0.12533823857566667
2023-05-08,INOD,2634479.0,0.062007,-0.0646057955161496,0,0.09882010936418456
2023-05-08,AMPL,5005441.0,0.159381,0.0934081821339852,0,0.10014474434157783
2023-05-08,AMPL,5005441.0,0.133503,0.0934081821339852,0,0.0894328974919287
2023-05-08,AMPL,5005441.0,-0.0149123333333333,0.0934081821339852,0,0.06060721094420137
2023-05-08,AMPL,5005441.0,0.252804,0.0934081821339852,0,0.06383208868065353
2023-05-08,AMPL,5005441.0,0.188297,0.0934081821339852,0,0.06417207835962464
2023-05-08,PUBM,4789580.0,0.4319505,-0.0634730782633536,0,0.06903099413658113
2023-05-08,PUBM,4789580.0,0.2044645,-0.0634730782633536,0,0.07335661354771435
2023-05-08,PUBM,4789580.0,0.2994923333333333,-0.0634730782633536,0,0.07849567965940084
2023-05-08,PUBM,4789580.0,0.2487235,-0.0634730782633536,0,0.08280377172936153
2023-05-08,PUBM,4789580.0,0.091905,-0.0634730782633536,0,0.08268368417559385
2023-05-08,INSG,10185503.0,0.246542,-0.1222762882906072,0,0.08791427945915696
2023-05-08,AGYS,579890.0,0.151209,0.1106227726399943,0,0.0902282435039329
2023-05-08,RMBS,4150089.0,0.35185,-0.1814811499876205,0,0.0984555840720103
2023-05-08,RMBS,4150089.0,0.2880663333333333,-0.1814811499876205,0,0.09780932943129414
2023-05-08,RMBS,4150089.0,0.228721,-0.1814811499876205,0,0.08809440727038925
2023-05-08,COHU,856673.0,0.114356,-0.0707492726680666,0,0.08790516263841729
2023-05-08,COHU,856673.0,0.243379,-0.0707492726680666,0,0.08770880305550531
2023-05-15,INOD,3339293.0,0.127802,-0.1312583773763982,0,0.0881520677637279
2023-05-15,AMPL,8168337.0,0.176285,-0.0314048548287459,0,0.09001348138891964
2023-05-15,PUBM,2405298.0,0.137384,-0.0503703593889496,0,0.09057452086947394
2023-05-15,PUBM,2405298.0,0.416761,-0.0503703593889496,0,0.09067540211778231
